0.91 0.999849
0.01 1
0.11 0.999997
0.21 0.999991
0.31 0.999981
0.41 0.999967
0.51 0.999949
0.61 0.999927
0.71 0.999901
0.81 0.999871
0.91 0.999838
0.01 1
0.11 0.999997
0.21 0.99999
0.31 0.99998
0.41 0.999964
0.51 0.999945
0.61 0.999922
0.71 0.999894
0.81 0.999862
0.91 0.999826
0.01 1
0.11 0.999997
0.21 0.99999
0.31 0.999978
0.41 0.999962
0.51 0.999941
0.61 0.999916
0.71 0.999886
0.81 0.999852
0.91 0.999813
0.01 1
0.11 0.999997
0.21 0.999989
0.31 0.999977
0.41 0.999959
0.51 0.999937
0.61 0.99991
0.71 0.999879
0.81 0.999842
0.91 0.999801
0.01 1
0.11 0.999997
0.21 0.999988
0.31 0.999975
0.41 0.999957
0.51 0.999933
0.61 0.999904
0.71 0.999871
0.81 0.999832
0.91 0.999788
0.01 1
0.11 0.999996
0.21 0.999988
0.31 0.999974
0.41 0.999954
0.51 0.999929
0.61 0.999898
0.71 0.999862
0.81 0.999821
0.91 0.999774
0.01 1
0.11 0.999996
0.21 0.999987
0.31 0.999972
0.41 0.999951
0.51 0.999925
0.61 0.999892
0.71 0.999854
0.81 0.99981
0.91 0.99976
0.01 1
0.11 0.999996
0.21 0.999986
0.31 0.99997
0.41 0.999948
0.51 0.99992
0.61 0.999886
0.71 0.999845
0.81 0.999799
0.91 0.999746
0.01 1
0.11 0.999996
0.21 0.999985
0.31 0.999968
0.41 0.999945
0.51 0.999915
0.61 0.999879
0.71 0.999836
0.81 0.999787
0.91 0.999731
0.01 1
0.11 0.999995
0.21 0.999984
0.31 0.999967
0.41 0.999942
0.51 0.999911
0.61 0.999872
0.71 0.999827
0.81 0.999775
0.91 0.999716
0.01 1
0.11 0.999995
0.21 0.999984
0.31 0.999965
0.41 0.999939
0.51 0.999906
0.61 0.999865
0.71 0.999818
0.81 0.999763
0.91 0.999701
0.01 1
0.11 0.999995
0.21 0.999983
0.31 0.999963
0.41 0.999936
0.51 0.999901
0.61 0.999858
0.71 0.999808
0.81 0.99975
0.91 0.999685
0.01 1
0.11 0.999995
0.21 0.999982
0.31 0.999961
0.41 0.999932
0.51 0.999896
0.61 0.999851
0.71 0.999798
0.81 0.999737
0.91 0.999668
0.01 1
0.11 0.999994
0.21 0.999981
0.31 0.999959
0.41 0.999929
0.51 0.99989
0.61 0.999843
0.71 0.999788
0.81 0.999724
0.91 0.999652
0.01 1
0.11 0.999994
0.21 0.99998
0.31 0.999957
0.41 0.999925
0.51 0.999885
0.61 0.999835
0.71 0.999777
0.81 0.99971
0.91 0.999634
0.01 1
0.11 0.999994
0.21 0.999979
0.31 0.999955
0.41 0.999922
0.51 0.999879
0.61 0.999828
0.71 0.999767
0.81 0.999696
0.91 0.999617
0.01 1
0.11 0.999993
0.21 0.999978
0.31 0.999953
0.41 0.999918
0.51 0.999874
0.61 0.999819
0.71 0.999756
0.81 0.999682
0.91 0.999599
0.01 1
0.11 0.999993
0.21 0.999977
0.31 0.999951
0.41 0.999914
0.51 0.999868
0.61 0.999811
0.71 0.999744
0.81 0.999667
0.91 0.99958
0.01 1
0.11 0.999993
0.21 0.999976
0.31 0.999949
0.41 0.99991
0.51 0.999862
0.61 0.999803
0.71 0.999733
0.81 0.999652
0.91 0.999561
0.01 1
0.11 0.999993
0.21 0.999975
0.31 0.999946
0.41 0.999907
0.51 0.999856
0.61 0.999794
0.71 0.999721
0.81 0.999637
0.91 0.999542
0.01 1
0.11 0.999992
0.21 0.999974
0.31 0.999944
0.41 0.999903
0.51 0.99985
0.61 0.999785
0.71 0.999709
0.81 0.999622
0.91 0.999522
0.01 1
0.11 0.999992
0.21 0.999973
0.31 0.999942
0.41 0.999898
0.51 0.999843
0.61 0.999776
0.71 0.999697
0.81 0.999606
0.91 0.999502
0.01 1
0.11 0.999992
0.21 0.999972
0.31 0.999939
0.41 0.999894
0.51 0.999837
0.61 0.999767
0.71 0.999684
0.81 0.999589
0.91 0.999482
0.01 1
0.11 0.999991
0.21 0.99997
0.31 0.999937
0.41 0.99989
0.51 0.99983
0.61 0.999757
0.71 0.999672
0.81 0.999573
0.91 0.999461
0.01 1
0.11 0.999991
0.21 0.999969
0.31 0.999934
0.41 0.999886
0.51 0.999823
0.61 0.999748
0.71 0.999659
0.81 0.999556
0.91 0.99944
0.01 1
0.11 0.999991
0.21 0.999968
0.31 0.999932
0.41 0.999881
0.51 0.999817
0.61 0.999738
0.71 0.999645
0.81 0.999539
0.91 0.999418
0.01 1
0.11 0.99999
0.21 0.999967
0.31 0.999929
0.41 0.999877
0.51 0.99981
0.61 0.999728
0.71 0.999632
0.81 0.999521
0.91 0.999396
0.01 1
0.11 0.99999
0.21 0.999966
0.31 0.999926
0.41 0.999872
0.51 0.999802
0.61 0.999718
0.71 0.999618
0.81 0.999503
0.91 0.999373
0.01 1
0.11 0.999989
0.21 0.999964
0.31 0.999924
0.41 0.999867
0.51 0.999795
0.61 0.999707
0.71 0.999604
0.81 0.999485
0.91 0.99935
0.01 1
0.11 0.999989
0.21 0.999963
0.31 0.999921
0.41 0.999863
0.51 0.999788
0.61 0.999697
0.71 0.99959
0.81 0.999466
0.91 0.999327
0.01 1
0.11 0.999989
0.21 0.999962
0.31 0.999918
0.41 0.999858
0.51 0.99978
0.61 0.999686
0.71 0.999575
0.81 0.999447
0.91 0.999303
0.01 1
0.11 0.999988
0.21 0.99996
0.31 0.999915
0.41 0.999853
0.51 0.999773
0.61 0.999675
0.71 0.99956
0.81 0.999428
0.91 0.999279
0.01 1
0.11 0.999988
0.21 0.999959
0.31 0.999912
0.41 0.999848
0.51 0.999765
0.61 0.999664
0.71 0.999545
0.81 0.999409
0.91 0.999254
0.01 1
0.11 0.999987
0.21 0.999958
0.31 0.999909
0.41 0.999843
0.51 0.999757
0.61 0.999653
0.71 0.99953
0.81 0.999389
0.91 0.999229
0.01 1
0.11 0.999987
0.21 0.999956
0.31 0.999906
0.41 0.999837
0.51 0.999749
0.61 0.999641
0.71 0.999515
0.81 0.999369
0.91 0.999203
0.01 1
0.11 0.999987
0.21 0.999955
0.31 0.999903
0.41 0.999832
0.51 0.999741
0.61 0.99963
0.71 0.999499
0.81 0.999348
0.91 0.999177
0.01 1
0.11 0.999986
0.21 0.999954
0.31 0.9999
0.41 0.999827
0.51 0.999733
0.61 0.999618
0.71 0.999483
0.81 0.999327
0.91 0.999151
0.01 1
0.11 0.999986
0.21 0.999952
0.31 0.999897
0.41 0.999821
0.51 0.999724
0.61 0.999606
0.71 0.999467
0.81 0.999306
0.91 0.999124
0.01 1
0.11 0.999985
0.21 0.999951
0.31 0.999894
0.41 0.999816
0.51 0.999716
0.61 0.999594
0.71 0.99945
0.81 0.999285
0.91 0.999097
0.01 1
0.11 0.999985
0.21 0.999949
0.31 0.999891
0.41 0.99981
0.51 0.999707
0.61 0.999581
0.71 0.999433
0.81 0.999263
0.91 0.99907
0.01 1
0.11 0.999984
0.21 0.999948
0.31 0.999888
0.41 0.999804
0.51 0.999698
0.61 0.999569
0.71 0.999416
0.81 0.999241
0.91 0.999042
0.01 1
0.11 0.999984
0.21 0.999946
0.31 0.999884
0.41 0.999799
0.51 0.999689
0.61 0.999556
0.71 0.999399
0.81 0.999218
0.91 0.999013
0.01 1
0.11 0.999983
0.21 0.999944
0.31 0.999881
0.41 0.999793
0.51 0.99968
0.61 0.999543
0.71 0.999381
0.81 0.999195
0.91 0.998985
0.01 1
0.11 0.999983
0.21 0.999943
0.31 0.999877
0.41 0.999787
0.51 0.999671
0.61 0.99953
0.71 0.999363
0.81 0.999172
0.91 0.998955
0.01 1
0.11 0.999982
0.21 0.999941
0.31 0.999874
0.41 0.999781
0.51 0.999661
0.61 0.999516
0.71 0.999345
0.81 0.999149
0.91 0.998926
0.01 1
0.11 0.999982
0.21 0.99994
0.31 0.99987
0.41 0.999775
0.51 0.999652
0.61 0.999503
0.71 0.999327
0.81 0.999125
0.91 0.998896
0.01 1
0.11 0.999981
0.21 0.999938
0.31 0.999867
0.41 0.999768
0.51 0.999642
0.61 0.999489
0.71 0.999309
0.81 0.999101
0.91 0.998865
0.01 1
0.11 0.999981
0.21 0.999936
0.31 0.999863
0.41 0.999762
0.51 0.999633
0.61 0.999475
0.71 0.99929
0.81 0.999076
0.91 0.998834
0.01 1
0.11 0.99998
0.21 0.999934
0.31 0.999859
0.41 0.999756
0.51 0.999623
0.61 0.999461
0.71 0.999271
0.81 0.999051
0.91 0.998803
0.01 1
0.11 0.99998
0.21 0.999933
0.31 0.999856
0.41 0.999749
0.51 0.999613
0.61 0.999447
0.71 0.999251
0.81 0.999026
0.91 0.998771
0.01 1
0.11 0.999979
0.21 0.999931
0.31 0.999852
0.41 0.999743
0.51 0.999603
0.61 0.999432
0.71 0.999232
0.81 0.999001
0.91 0.998739
0.01 1
0.11 0.999979
0.21 0.999929
0.31 0.999848
0.41 0.999736
0.51 0.999592
0.61 0.999418
0.71 0.999212
0.81 0.998975
0.91 0.998707
0.01 1
0.11 0.999978
0.21 0.999927
0.31 0.999844
0.41 0.999729
0.51 0.999582
0.61 0.999403
0.71 0.999192
0.81 0.998949
0.91 0.998674
0.01 1
0.11 0.999978
0.21 0.999926
0.31 0.99984
0.41 0.999722
0.51 0.999572
0.61 0.999388
0.71 0.999172
0.81 0.998922
0.91 0.998641
0.01 1
0.11 0.999977
0.21 0.999924
0.31 0.999836
0.41 0.999716
0.51 0.999561
0.61 0.999373
0.71 0.999151
0.81 0.998896
0.91 0.998607
0.01 1
0.11 0.999977
0.21 0.999922
0.31 0.999832
0.41 0.999709
0.51 0.99955
0.61 0.999357
0.71 0.99913
0.81 0.998869
0.91 0.998573
0.01 1
0.11 0.999976
0.21 0.99992
0.31 0.999828
0.41 0.999701
0.51 0.999539
0.61 0.999342
0.71 0.999109
0.81 0.998841
0.91 0.998538
0.01 1
0.11 0.999976
0.21 0.999918
0.31 0.999824
0.41 0.999694
0.51 0.999528
0.61 0.999326
0.71 0.999088
0.81 0.998813
0.91 0.998503
0.01 1
0.11 0.999975
0.21 0.999916
0.31 0.99982
0.41 0.999687
0.51 0.999517
0.61 0.99931
0.71 0.999066
0.81 0.998785
0.91 0.998468
0.01 1
0.11 0.999974
0.21 0.999914
0.31 0.999816
0.41 0.99968
0.51 0.999506
0.61 0.999294
0.71 0.999044
0.81 0.998757
0.91 0.998432
0.01 1
0.11 0.999974
0.21 0.999912
0.31 0.999812
0.41 0.999672
0.51 0.999494
0.61 0.999278
0.71 0.999022
0.81 0.998728
0.91 0.998396
0.01 1
0.11 0.999973
0.21 0.99991
0.31 0.999807
0.41 0.999665
0.51 0.999483
0.61 0.999261
0.71 0.999
0.81 0.998699
0.91 0.998359
0.01 1
0.11 0.999973
0.21 0.999908
0.31 0.999803
0.41 0.999657
0.51 0.999471
0.61 0.999244
0.71 0.998977
0.81 0.99867
0.91 0.998322
0.01 1
0.11 0.999972
0.21 0.999906
0.31 0.999799
0.41 0.99965
0.51 0.999459
0.61 0.999228
0.71 0.998954
0.81 0.99864
0.91 0.998284
0.01 1
0.11 0.999971
0.21 0.999904
0.31 0.999794
0.41 0.999642
0.51 0.999447
0.61 0.999211
0.71 0.998931
0.81 0.99861
0.91 0.998246
0.01 1
0.11 0.999971
0.21 0.999902
0.31 0.99979
0.41 0.999634
0.51 0.999435
0.61 0.999193
0.71 0.998908
0.81 0.99858
0.91 0.998208
0.01 1
0.11 0.99997
0.21 0.9999
0.31 0.999785
0.41 0.999626
0.51 0.999423
0.61 0.999176
0.71 0.998884
0.81 0.998549
0.91 0.998169
0.01 1
0.11 0.999969
0.21 0.999898
0.31 0.99978
0.41 0.999618
0.51 0.999411
0.61 0.999158
0.71 0.998861
0.81 0.998518
0.91 0.99813
0.01 1
0.11 0.999969
0.21 0.999895
0.31 0.999776
0.41 0.99961
0.51 0.999398
0.61 0.99914
0.71 0.998836
0.81 0.998487
0.91 0.998091
0.01 1
0.11 0.999968
0.21 0.999893
0.31 0.999771
0.41 0.999602
0.51 0.999386
0.61 0.999122
0.71 0.998812
0.81 0.998455
0.91 0.998051
0.01 1
0.11 0.999968
0.21 0.999891
0.31 0.999766
0.41 0.999594
0.51 0.999373
0.61 0.999104
0.71 0.998788
0.81 0.998423
0.91 0.99801
0.01 1
0.11 0.999967
0.21 0.999889
0.31 0.999762
0.41 0.999585
0.51 0.99936
0.61 0.999086
0.71 0.998763
0.81 0.998391
0.91 0.99797
0.01 1
0.11 0.999966
0.21 0.999887
0.31 0.999757
0.41 0.999577
0.51 0.999347
0.61 0.999067
0.71 0.998738
0.81 0.998358
0.91 0.997928
0.01 1
0.11 0.999966
0.21 0.999884
0.31 0.999752
0.41 0.999568
0.51 0.999334
0.61 0.999049
0.71 0.998712
0.81 0.998325
0.91 0.997887
0.01 1
0.11 0.999965
0.21 0.999882
0.31 0.999747
0.41 0.99956
0.51 0.999321
0.61 0.99903
0.71 0.998687
0.81 0.998292
0.91 0.997845
0.01 1
0.11 0.999964
0.21 0.99988
0.31 0.999742
0.41 0.999551
0.51 0.999307
0.61 0.99901
0.71 0.998661
0.81 0.998258
0.91 0.997802
0.01 1
0.11 0.999963
0.21 0.999877
0.31 0.999737
0.41 0.999542
0.51 0.999294
0.61 0.998991
0.71 0.998635
0.81 0.998224
0.91 0.997759
0.01 1
0.11 0.999963
0.21 0.999875
0.31 0.999732
0.41 0.999534
0.51 0.99928
0.61 0.998972
0.71 0.998608
0.81 0.99819
0.91 0.997716
0.01 1
0.11 0.999962
0.21 0.999873
0.31 0.999727
0.41 0.999525
0.51 0.999266
0.61 0.998952
0.71 0.998582
0.81 0.998155
0.91 0.997672
0.01 1
0.11 0.999961
0.21 0.99987
0.31 0.999721
0.41 0.999516
0.51 0.999252
0.61 0.998932
0.71 0.998555
0.81 0.99812
0.91 0.997628
0.01 1
0.11 0.999961
0.21 0.999868
0.31 0.999716
0.41 0.999507
0.51 0.999238
0.61 0.998912
0.71 0.998528
0.81 0.998085
0.91 0.997584
0.01 1
0.11 0.99996
0.21 0.999865
0.31 0.999711
0.41 0.999497
0.51 0.999224
0.61 0.998892
0.71 0.9985
0.81 0.998049
0.91 0.997539
0.01 1
0.11 0.999959
0.21 0.999863
0.31 0.999706
0.41 0.999488
0.51 0.99921
0.61 0.998871
0.71 0.998473
0.81 0.998013
0.91 0.997494
0.01 1
0.11 0.999958
0.21 0.99986
0.31 0.9997
0.41 0.999479
0.51 0.999196
0.61 0.998851
0.71 0.998445
0.81 0.997977
0.91 0.997448
0.01 1
0.11 0.999958
0.21 0.999858
0.31 0.999695
0.41 0.999469
0.51 0.999181
0.61 0.99883
0.71 0.998416
0.81 0.99794
0.91 0.997402
0.01 1
0.11 0.999957
0.21 0.999855
0.31 0.999689
0.41 0.99946
0.51 0.999166
0.61 0.998809
0.71 0.998388
0.81 0.997903
0.91 0.997355
0.01 1
0.11 0.999956
0.21 0.999853
0.31 0.999684
0.41 0.99945
0.51 0.999152
0.61 0.998788
0.71 0.998359
0.81 0.997866
0.91 0.997308
0.01 1
0.11 0.999955
0.21 0.99985
0.31 0.999678
0.41 0.99944
0.51 0.999137
0.61 0.998767
0.71 0.998331
0.81 0.997829
0.91 0.997261
0.01 1
0.11 0.999955
0.21 0.999847
0.31 0.999673
0.41 0.999431
0.51 0.999121
0.61 0.998745
0.71 0.998301
0.81 0.997791
0.91 0.997213
0.01 1
0.11 0.999954
0.21 0.999845
0.31 0.999667
0.41 0.999421
0.51 0.999106
0.61 0.998723
0.71 0.998272
0.81 0.997752
0.91 0.997165
0.01 1
0.11 0.999953
0.21 0.999842
0.31 0.999661
0.41 0.999411
0.51 0.999091
0.61 0.998701
0.71 0.998242
0.81 0.997714
0.91 0.997116
0.01 1
0.11 0.999952
0.21 0.999839
0.31 0.999656
0.41 0.999401
0.51 0.999075
0.61 0.998679
0.71 0.998212
0.81 0.997675
0.91 0.997067
0.01 1
0.11 0.999951
0.21 0.999837
0.31 0.99965
0.41 0.999391
0.51 0.99906
0.61 0.998657
0.71 0.998182
0.81 0.997636
0.91 0.997017
0.01 1
0.11 0.999951
0.21 0.999834
0.31 0.999644
0.41 0.999381
0.51 0.999044
0.61 0.998635
0.71 0.998152
0.81 0.997596
0.91 0.996968
0.01 1
0.11 0.99995
0.21 0.999831
0.31 0.999638
0.41 0.99937
0.51 0.999028
0.61 0.998612
0.71 0.998121
0.81 0.997556
0.91 0.996917
0.01 1
0.11 0.999949
0.21 0.999828
0.31 0.999632
0.41 0.99936
0.51 0.999012
0.61 0.998589
0.71 0.99809
0.81 0.997516
0.91 0.996867
0.01 1
0.11 0.999948
0.21 0.999826
0.31 0.999626
0.41 0.999349
0.51 0.998996
0.61 0.998566
0.71 0.998059
0.81 0.997476
0.91 0.996815
0.01 1
0.11 0.999947
0.21 0.999823
0.31 0.99962
0.41 0.999339
0.51 0.99898
0.61 0.998543
0.71 0.998028
0.81 0.997435
0.91 0.996764
0.01 1
0.11 0.999946
0.21 0.99982
0.31 0.999614
0.41 0.999328
0.51 0.998964
0.61 0.998519
0.71 0.997996
0.81 0.997394
0.91 0.996712
0.01 1
0.11 0.999945
0.21 0.999817
0.31 0.999608
0.41 0.999318
0.51 0.998947
0.61 0.998496
0.71 0.997964
0.81 0.997352
0.91 0.99666
0.01 1
0.11 0.999945
0.21 0.999814
0.31 0.999601
0.41 0.999307
0.51 0.99893
0.61 0.998472
0.71 0.997932
0.81 0.99731
0.91 0.996607
0.01 1
0.11 0.999944
0.21 0.999811
0.31 0.999595
0.41 0.999296
0.51 0.998914
0.61 0.998448
0.71 0.9979
0.81 0.997268
0.91 0.996554
0.01 1
0.11 0.999943
0.21 0.999808
0.31 0.999589
0.41 0.999285
0.51 0.998897
0.61 0.998424
0.71 0.997867
0.81 0.997226
0.91 0.9965
0.01 1
0.11 0.999942
0.21 0.999805
0.31 0.999583
0.41 0.999274
0.51 0.99888
0.61 0.9984
0.71 0.997834
0.81 0.997183
0.91 0.996446
0.01 1
0.11 0.999941
0.21 0.999802
0.31 0.999576
0.41 0.999263
0.51 0.998862
0.61 0.998375
0.71 0.997801
0.81 0.99714
0.91 0.996392
0.01 1
0.11 0.99994
0.21 0.999799
0.31 0.99957
0.41 0.999252
0.51 0.998845
0.61 0.99835
0.71 0.997767
0.81 0.997096
0.91 0.996337
0.01 1
0.11 0.999939
0.21 0.999796
0.31 0.999563
0.41 0.99924
0.51 0.998828
0.61 0.998326
0.71 0.997734
0.81 0.997052
0.91 0.996282
0.01 1
0.11 0.999938
0.21 0.999793
0.31 0.999557
0.41 0.999229
0.51 0.99881
0.61 0.9983
0.71 0.9977
0.81 0.997008
0.91 0.996226
0.01 1
0.11 0.999937
0.21 0.99979
0.31 0.99955
0.41 0.999218
0.51 0.998793
0.61 0.998275
0.71 0.997666
0.81 0.996964
0.91 0.99617
0.01 1
0.11 0.999937
0.21 0.999787
0.31 0.999543
0.41 0.999206
0.51 0.998775
0.61 0.99825
0.71 0.997631
0.81 0.996919
0.91 0.996113
0.01 1
0.11 0.999936
0.21 0.999784
0.31 0.999537
0.41 0.999194
0.51 0.998757
0.61 0.998224
0.71 0.997596
0.81 0.996874
0.91 0.996057
0.01 1
0.11 0.999935
0.21 0.999781
0.31 0.99953
0.41 0.999183
0.51 0.998739
0.61 0.998198
0.71 0.997562
0.81 0.996828
0.91 0.995999
0.01 1
0.11 0.999934
0.21 0.999778
0.31 0.999523
0.41 0.999171
0.51 0.99872
0.61 0.998172
0.71 0.997526
0.81 0.996783
0.91 0.995942
0.01 1
0.11 0.999933
0.21 0.999774
0.31 0.999516
0.41 0.999159
0.51 0.998702
0.61 0.998146
0.71 0.997491
0.81 0.996737
0.91 0.995883
0.01 1
0.11 0.999932
0.21 0.999771
0.31 0.99951
0.41 0.999147
0.51 0.998684
0.61 0.99812
0.71 0.997455
0.81 0.99669
0.91 0.995825
0.01 1
0.11 0.999931
0.21 0.999768
0.31 0.999503
0.41 0.999135
0.51 0.998665
0.61 0.998093
0.71 0.997419
0.81 0.996643
0.91 0.995766
0.01 1
0.11 0.99993
0.21 0.999765
0.31 0.999496
0.41 0.999123
0.51 0.998646
0.61 0.998066
0.71 0.997383
0.81 0.996596
0.91 0.995707
0.01 1
0.11 0.999929
0.21 0.999761
0.31 0.999489
0.41 0.999111
0.51 0.998627
0.61 0.998039
0.71 0.997347
0.81 0.996549
0.91 0.995647
0.01 1
0.11 0.999928
0.21 0.999758
0.31 0.999481
0.41 0.999098
0.51 0.998608
0.61 0.998012
0.71 0.99731
0.81 0.996501
0.91 0.995587
0.01 1
0.11 0.999927
0.21 0.999755
0.31 0.999474
0.41 0.999086
0.51 0.998589
0.61 0.997985
0.71 0.997273
0.81 0.996453
0.91 0.995526
0.01 1
0.11 0.999926
0.21 0.999751
0.31 0.999467
0.41 0.999073
0.51 0.99857
0.61 0.997958
0.71 0.997236
0.81 0.996405
0.91 0.995465
0.01 1
0.11 0.999925
0.21 0.999748
0.31 0.99946
0.41 0.999061
0.51 0.998551
0.61 0.99793
0.71 0.997198
0.81 0.996356
0.91 0.995404
0.01 1
0.11 0.999924
0.21 0.999745
0.31 0.999453
0.41 0.999048
0.51 0.998531
0.61 0.997902
0.71 0.997161
0.81 0.996307
0.91 0.995342
0.01 1
0.11 0.999923
0.21 0.999741
0.31 0.999445
0.41 0.999035
0.51 0.998512
0.61 0.997874
0.71 0.997123
0.81 0.996258
0.91 0.99528
0.01 1
0.11 0.999922
0.21 0.999738
0.31 0.999438
0.41 0.999023
0.51 0.998492
0.61 0.997846
0.71 0.997084
0.81 0.996208
0.91 0.995217
0.01 1
0.11 0.999921
0.21 0.999734
0.31 0.999431
0.41 0.99901
0.51 0.998472
0.61 0.997817
0.71 0.997046
0.81 0.996158
0.91 0.995154
0.01 1
0.11 0.99992
0.21 0.999731
0.31 0.999423
0.41 0.998997
0.51 0.998452
0.61 0.997789
0.71 0.997007
0.81 0.996108
0.91 0.99509
0.01 1
0.11 0.999919
0.21 0.999727
0.31 0.999416
0.41 0.998984
0.51 0.998432
0.61 0.99776
0.71 0.996968
0.81 0.996057
0.91 0.995026
0.01 1
0.11 0.999918
0.21 0.999724
0.31 0.999408
0.41 0.998971
0.51 0.998411
0.61 0.997731
0.71 0.996929
0.81 0.996006
0.91 0.994962
0.01 1
0.11 0.999917
0.21 0.99972
0.31 0.9994
0.41 0.998957
0.51 0.998391
0.61 0.997702
0.71 0.99689
0.81 0.995955
0.91 0.994897
0.01 1
0.11 0.999916
0.21 0.999717
0.31 0.999393
0.41 0.998944
0.51 0.99837
0.61 0.997672
0.71 0.99685
0.81 0.995903
0.91 0.994832
0.01 1
0.11 0.999915
0.21 0.999713
0.31 0.999385
0.41 0.998931
0.51 0.99835
0.61 0.997643
0.71 0.99681
0.81 0.995851
0.91 0.994767
0.01 1
0.11 0.999913
0.21 0.99971
0.31 0.999377
0.41 0.998917
0.51 0.998329
0.61 0.997613
0.71 0.99677
0.81 0.995799
0.91 0.994701
0.01 1
0.11 0.999912
0.21 0.999706
0.31 0.999369
0.41 0.998903
0.51 0.998308
0.61 0.997583
0.71 0.996729
0.81 0.995746
0.91 0.994634
0.01 1
0.11 0.999911
0.21 0.999702
0.31 0.999362
0.41 0.99889
0.51 0.998287
0.61 0.997553
0.71 0.996688
0.81 0.995693
0.91 0.994568
0.01 1
0.11 0.99991
0.21 0.999699
0.31 0.999354
0.41 0.998876
0.51 0.998266
0.61 0.997523
0.71 0.996648
0.81 0.99564
0.91 0.994501
0.01 1
0.11 0.999909
0.21 0.999695
0.31 0.999346
0.41 0.998862
0.51 0.998244
0.61 0.997492
0.71 0.996606
0.81 0.995586
0.91 0.994433
0.01 1
0.11 0.999908
0.21 0.999691
0.31 0.999338
0.41 0.998848
0.51 0.998223
0.61 0.997462
0.71 0.996565
0.81 0.995532
0.91 0.994365
0.01 1
0.11 0.999907
0.21 0.999687
0.31 0.99933
0.41 0.998834
0.51 0.998201
0.61 0.997431
0.71 0.996523
0.81 0.995478
0.91 0.994297
0.01 1
0.11 0.999906
0.21 0.999684
0.31 0.999322
0.41 0.99882
0.51 0.99818
0.61 0.9974
0.71 0.996481
0.81 0.995424
0.91 0.994228
0.01 1
0.11 0.999905
0.21 0.99968
0.31 0.999313
0.41 0.998806
0.51 0.998158
0.61 0.997369
0.71 0.996439
0.81 0.995369
0.91 0.994158
0.01 1
0.11 0.999903
0.21 0.999676
0.31 0.999305
0.41 0.998792
0.51 0.998136
0.61 0.997337
0.71 0.996396
0.81 0.995314
0.91 0.994089
0.01 1
0.11 0.999902
0.21 0.999672
0.31 0.999297
0.41 0.998777
0.51 0.998114
0.61 0.997306
0.71 0.996354
0.81 0.995258
0.91 0.994019
